loss,accuracy,val_loss,val_accuracy,lr,epoch_num
5.137557029724121,0.0144486688077449,4.674127578735352,0.046382188796997,0.0010000000474974,1
4.59564733505249,0.0391634963452816,4.045374870300293,0.1341991275548935,0.0010000000474974,2
4.265650749206543,0.0630228146910667,3.6867563724517822,0.172850951552391,0.0010000000474974,3
4.048105716705322,0.0817490518093109,3.450237512588501,0.2084106355905532,0.0010000000474974,4
3.8929929733276367,0.0983840301632881,3.2484188079833984,0.2439703196287155,0.0010000000474974,5
3.75993275642395,0.1174904927611351,3.1112027168273926,0.2656153440475464,0.0010000000474974,6
3.6602282524108887,0.1316539943218231,3.024068832397461,0.2736549079418182,0.0010000000474974,7
3.5839145183563232,0.1367870718240738,2.9278013706207275,0.2940630912780761,0.0010000000474974,8
3.531116247177124,0.1487642526626587,2.8494322299957275,0.3061224520206451,0.0010000000474974,9
3.46989107131958,0.1567490547895431,2.780397653579712,0.3191094696521759,0.0010000000474974,10
3.4006805419921875,0.1658745259046554,2.7191853523254395,0.3348793983459472,0.0007692308281548,11
3.3651282787323,0.1749999970197677,2.689996719360352,0.338589996099472,0.0007692308281548,12
3.35626220703125,0.1769962012767791,2.672367572784424,0.3481756448745727,0.0007692308281548,13
3.295518159866333,0.184600755572319,2.60543155670166,0.3602350056171417,0.0007692308281548,14
3.273322343826294,0.1825095117092132,2.5924863815307617,0.3549783527851105,0.0007692308281548,15
3.237878799438477,0.1929657757282257,2.569487810134888,0.3596165776252746,0.0007692308281548,16
3.2214486598968506,0.1952471435070037,2.512662410736084,0.3698206543922424,0.0007692308281548,17
3.164520740509033,0.2014258503913879,2.487406015396118,0.381570816040039,0.0007692308281548,18
3.156014919281006,0.2011406868696212,2.456164121627808,0.3865182399749756,0.0007692308281548,19
3.117532730102539,0.2071292847394943,2.440662145614624,0.3772418200969696,0.0007692308281548,20
3.080594539642334,0.2232889682054519,2.3941564559936523,0.4007421135902405,0.0005917160306125,21
3.0713210105896,0.2226235717535019,2.3934547901153564,0.3911564648151397,0.0005917160306125,22
3.0556681156158447,0.2253802269697189,2.3623476028442383,0.4044526815414428,0.0005917160306125,23
3.021678686141968,0.2333650141954422,2.3499817848205566,0.409090906381607,0.0005917160306125,24
3.005942821502685,0.2361216694116592,2.3146657943725586,0.4155844151973724,0.0005917160306125,25
3.0257248878479004,0.2269011437892913,2.301894187927246,0.4236240088939667,0.0005917160306125,26
2.984901428222656,0.2355513274669647,2.2731101512908936,0.4226963520050049,0.0005917160306125,27
2.970791339874268,0.2387832701206207,2.249249219894409,0.4353741407394409,0.0005917160306125,28
2.941908121109009,0.2445817440748214,2.233829498291016,0.4335188567638397,0.0005917160306125,29
2.9406960010528564,0.2520912587642669,2.2273037433624268,0.4301174879074096,0.0005917160306125,30
2.9047114849090576,0.2494296580553054,2.223738193511963,0.4294990599155426,0.0004551661841105,31
2.879624843597412,0.2605513334274292,2.204335451126098,0.4387755095958709,0.0004551661841105,32
2.8680999279022217,0.2591254711151123,2.1856279373168945,0.4350649416446686,0.0004551661841105,33
2.860833168029785,0.2568441033363342,2.179011583328247,0.4452690184116363,0.0004551661841105,34
2.8456058502197266,0.261311799287796,2.190201759338379,0.4387755095958709,0.0004551661841105,35
2.836791038513184,0.261311799287796,2.162261962890625,0.4465058743953705,0.0004551661841105,36
2.8387327194213867,0.2642585635185241,2.158947229385376,0.4452690184116363,0.0004551661841105,37
2.819932699203491,0.2691064774990082,2.142173290252685,0.4523809552192688,0.0004551661841105,38
2.8144173622131348,0.2690114080905914,2.1124017238616943,0.4588744640350342,0.0004551661841105,39
2.780301094055176,0.2754752933979034,2.124998092651367,0.4533085823059082,0.0004551661841105,40
2.7835655212402344,0.2817490398883819,2.104378461837769,0.4619666039943695,0.0003501278406474,41
2.7630465030670166,0.2793726325035095,2.0888495445251465,0.4610389471054077,0.0003501278406474,42
2.748694896697998,0.2781368792057037,2.095188617706299,0.4560915231704712,0.0003501278406474,43
2.7658846378326416,0.2809886038303375,2.083131790161133,0.4622758328914642,0.0003501278406474,44
2.7419204711914062,0.2762357294559479,2.074414014816284,0.4601113200187683,0.0003501278406474,45
2.732653856277466,0.2873574197292328,2.0683038234710693,0.4567099511623382,0.0003501278406474,46
2.7307400703430176,0.2961026728153229,2.056771993637085,0.4690785408020019,0.0003501278406474,47
2.7127444744110107,0.2916349768638611,2.0522260665893555,0.466914027929306,0.0003501278406474,48
2.719719886779785,0.2906844019889831,2.039144992828369,0.4641311168670654,0.0003501278406474,49
2.6979501247406006,0.290969580411911,2.036665439605713,0.4681508839130401,0.0003501278406474,50
2.688756227493286,0.2922053337097168,2.045530080795288,0.4675324559211731,0.0002693291171453,51
2.6840574741363525,0.2950570285320282,2.016910552978516,0.4684601128101349,0.0002693291171453,52
2.6760897636413574,0.2970532178878784,2.019943952560425,0.4718614816665649,0.0002693291171453,53
2.6601407527923584,0.3075095117092132,2.0252063274383545,0.466914027929306,0.0002693291171453,54
2.643857717514038,0.3057034313678741,2.003077507019043,0.4743351936340332,0.0002693291171453,55
2.639620304107666,0.3056083619594574,2.003577709197998,0.4749536216259002,0.0002693291171453,56
2.646656036376953,0.3026615977287292,2.0003504753112797,0.4811379015445709,0.0002693291171453,57
2.631208658218384,0.3044676780700683,1.9965393543243408,0.4805194735527038,0.0002693291171453,58
2.6110668182373047,0.3189163506031036,1.9891676902771,0.4780457615852356,0.0002693291171453,59
2.629857301712036,0.3084600865840912,1.9822230339050293,0.4873222112655639,0.0002693291171453,60
2.606940984725952,0.3141635060310364,1.9699480533599851,0.4842300415039062,0.0002071762428386,61
2.5904321670532227,0.3134981095790863,1.9642013311386108,0.4854669272899627,0.0002071762428386,62
2.5953218936920166,0.3205323219299316,1.9612140655517576,0.4833024144172668,0.0002071762428386,63
2.6002867221832275,0.3189163506031036,1.9682408571243288,0.4857761263847351,0.0002071762428386,64
2.622342824935913,0.3094106316566467,1.951733350753784,0.4848484992980957,0.0002071762428386,65
2.59887957572937,0.3136882185935974,1.9522101879119875,0.4897959232330322,0.0002071762428386,66
2.570240974426269,0.3235741555690765,1.953174829483032,0.4894866943359375,0.0002071762428386,67
2.578038215637207,0.3225285112857818,1.9463648796081543,0.4981447160243988,0.0002071762428386,68
2.5911731719970703,0.3213878273963928,1.95712411403656,0.487940639257431,0.0002071762428386,69
2.5917227268218994,0.3187262415885925,1.9572850465774536,0.4901051223278045,0.0002071762428386,70
