loss,accuracy,val_loss,val_accuracy
5.389634132385254,0.0070342207327485085,5.231386184692383,0.010822511278092861
5.241808891296387,0.010931558907032013,5.107053279876709,0.024427952244877815
5.104435443878174,0.02053231932222843,4.758735656738281,0.06524427980184555
4.823652267456055,0.03697718679904938,4.3351545333862305,0.09740259498357773
4.544179439544678,0.058935362845659256,4.001424312591553,0.15306122601032257
4.283499717712402,0.08013308048248291,3.699554920196533,0.1886209100484848
4.060967922210693,0.10988593101501465,3.501560926437378,0.22974644601345062
3.9041855335235596,0.12328897416591644,3.3814454078674316,0.256338894367218
3.775073528289795,0.14391635358333588,3.3018338680267334,0.26994433999061584
3.698204755783081,0.15741445124149323,3.2788472175598145,0.27458256483078003
3.6992621421813965,0.15741445124149323,3.260057210922241,0.2798392176628113
3.6877639293670654,0.15836502611637115,3.2207765579223633,0.2829313576221466
3.6590704917907715,0.16444866359233856,3.1713733673095703,0.2807668447494507
3.609215259552002,0.16939163208007812,3.1077234745025635,0.2869511544704437
3.5231070518493652,0.1781368851661682,3.0045523643493652,0.3036487400531769
3.4512417316436768,0.1942015141248703,2.899388074874878,0.3249845504760742
3.3504645824432373,0.210646390914917,2.8115649223327637,0.34322819113731384
3.24898624420166,0.22414448857307434,2.75390887260437,0.34539270401000977
3.170069694519043,0.23460076749324799,2.7177698612213135,0.35466915369033813
3.1285653114318848,0.24657794833183289,2.713412046432495,0.365491658449173
3.1196041107177734,0.2518060803413391,2.705897092819214,0.35776129364967346
3.127969741821289,0.2498098909854889,2.68591046333313,0.3630179464817047
3.115126609802246,0.24743345379829407,2.673440456390381,0.36425480246543884
3.077847719192505,0.25741446018218994,2.612353801727295,0.37847867608070374
3.0853054523468018,0.2539924085140228,2.595521926879883,0.3602350056171417
3.0372443199157715,0.2650189995765686,2.5290751457214355,0.3896103799343109
2.9503538608551025,0.28241443634033203,2.4678635597229004,0.3973407447338104
2.8961341381073,0.2883079946041107,2.433216094970703,0.4029066264629364
2.8560657501220703,0.2973383963108063,2.4245858192443848,0.40847247838974
2.8089590072631836,0.3112167418003082,2.4072725772857666,0.4152751863002777
2.792475938796997,0.3092205226421356,2.3949246406555176,0.4140383303165436
2.7940876483917236,0.31606462597846985,2.39339017868042,0.41094619035720825
2.809103488922119,0.3108364939689636,2.375581979751587,0.41743969917297363
2.7935380935668945,0.3068441152572632,2.3554587364196777,0.42145949602127075
2.799675941467285,0.3054182529449463,2.334857702255249,0.411255419254303
2.758573293685913,0.3195817470550537,2.29884934425354,0.42517006397247314
2.7058112621307373,0.3364068567752838,2.2726216316223145,0.4325912296772003
2.6431970596313477,0.34952470660209656,2.2592084407806396,0.43011748790740967
2.6181745529174805,0.34058934450149536,2.230563163757324,0.4335188567638397
