loss,accuracy,val_loss,val_accuracy,lr
1.1881855726242065,0.6526616215705872,1.1124604940414429,0.6793444752693176,7.999999979801942e-06
1.1736711263656616,0.6466730237007141,1.0913548469543457,0.6864563822746277,7.999999979801942e-06
1.1601908206939697,0.6538022756576538,1.0841567516326904,0.6873840689659119,7.999999979801942e-06
1.1326797008514404,0.6668251156806946,1.0752215385437012,0.6880024671554565,7.999999979801942e-06
1.1374512910842896,0.6607414484024048,1.0596284866333008,0.6966604590415955,7.999999979801942e-06
1.1450248956680298,0.6567490696907043,1.0681878328323364,0.6901669502258301,7.999999979801942e-06
1.1202383041381836,0.6658745408058167,1.0743578672409058,0.6892393231391907,7.999999979801942e-06
1.110840082168579,0.670817494392395,1.042445421218872,0.7009894847869873,7.999999979801942e-06
1.1064403057098389,0.6721482872962952,1.0614689588546753,0.6901669502258301,7.999999979801942e-06
1.0750291347503662,0.6771863102912903,1.0288121700286865,0.7003710865974426,7.999999979801942e-06
1.0675337314605713,0.6811786890029907,1.0247529745101929,0.7081014513969421,7.999999979801942e-06
1.0633236169815063,0.6791825294494629,1.0104823112487793,0.7062461376190186,7.999999979801942e-06
1.0511842966079712,0.6832699775695801,1.0146366357803345,0.7074829936027527,7.999999979801942e-06
1.0416955947875977,0.6850760579109192,0.9872953295707703,0.7145949006080627,7.999999979801942e-06
1.012986660003662,0.6956273913383484,1.0076738595962524,0.7105751633644104,7.999999979801942e-06
1.0339269638061523,0.6943916082382202,0.9813902974128723,0.7127396464347839,7.999999979801942e-06
1.0009870529174805,0.6914448738098145,0.9883774518966675,0.7161409854888916,7.999999979801942e-06
0.9936142563819885,0.6982889771461487,0.9735518097877502,0.7152133584022522,7.999999979801942e-06
0.9797626733779907,0.6998099088668823,0.9642608165740967,0.7176870703697205,7.999999979801942e-06
0.9724742770195007,0.7071292996406555,0.945600152015686,0.7213976383209229,7.999999979801942e-06
0.9497971534729004,0.7116920351982117,0.9655762314796448,0.7207792401313782,7.999999979801942e-06
0.9692248106002808,0.7028517127037048,0.9461285471916199,0.7223252654075623,7.999999979801942e-06
0.9399881958961487,0.7061787247657776,0.9320511221885681,0.7275819182395935,7.999999979801942e-06
0.9406446814537048,0.7104562520980835,0.9375014305114746,0.7260358929634094,7.999999979801942e-06
0.9183151721954346,0.7186312079429626,0.9216029047966003,0.7294372320175171,7.999999979801942e-06
0.9254003763198853,0.7207224369049072,0.952621340751648,0.72541743516922,7.999999979801942e-06
0.9168263077735901,0.7170152068138123,0.9179583191871643,0.730983316898346,7.999999979801942e-06
0.9184555411338806,0.7190114259719849,0.9043824076652527,0.7319109439849854,7.999999979801942e-06
0.9064042568206787,0.72404944896698,0.9188469648361206,0.7356215119361877,7.999999979801942e-06
0.9131637215614319,0.7194867134094238,0.9113389253616333,0.735312283039093,7.999999979801942e-06
0.9063763618469238,0.7239543795585632,0.8960129022598267,0.7421150207519531,7.999999979801942e-06
0.8742116093635559,0.7310836315155029,0.8845800161361694,0.7402597665786743,7.999999979801942e-06
0.8885433077812195,0.7269961833953857,0.9111447930335999,0.7306740880012512,7.999999979801942e-06
0.8662866950035095,0.7297528386116028,0.902117133140564,0.7384044528007507,7.999999979801942e-06
0.8361504673957825,0.7449619770050049,0.8915253281593323,0.7402597665786743,7.999999979801942e-06
