loss,accuracy,val_loss,val_accuracy,lr
1.6810426712036133,0.5051330924034119,1.1522245407104492,0.6632652878761292,3.999999989900971e-06
1.6480587720870972,0.5192965865135193,1.1397438049316406,0.670377254486084,3.999999989900971e-06
1.6378531455993652,0.5170152187347412,1.1354721784591675,0.6688311696052551,3.999999989900971e-06
1.6480274200439453,0.5196768045425415,1.1206815242767334,0.673160195350647,3.999999989900971e-06
1.5998015403747559,0.5307984948158264,1.1195955276489258,0.6777983903884888,3.999999989900971e-06
1.626389980316162,0.5152091383934021,1.1116973161697388,0.6756339073181152,3.999999989900971e-06
1.6117987632751465,0.5250950455665588,1.112682580947876,0.6796537041664124,3.999999989900971e-06
1.6019775867462158,0.52595055103302,1.108942985534668,0.6784168481826782,3.999999989900971e-06
1.599853754043579,0.5236691832542419,1.090562105178833,0.6827458143234253,3.999999989900971e-06
1.572034478187561,0.5338402986526489,1.0930639505386353,0.6815089583396912,3.999999989900971e-06
1.5625642538070679,0.5344106554985046,1.0954242944717407,0.6839826703071594,3.999999989900971e-06
1.5489023923873901,0.5380228161811829,1.0797197818756104,0.6873840689659119,3.999999989900971e-06
1.538923740386963,0.5411596894264221,1.0735974311828613,0.6873840689659119,3.999999989900971e-06
1.551360845565796,0.5347908735275269,1.071108341217041,0.6864563822746277,3.999999989900971e-06
1.5331156253814697,0.5457224249839783,1.0584203004837036,0.6926407217979431,3.999999989900971e-06
1.5027363300323486,0.5534220337867737,1.0560853481292725,0.6938775777816772,3.999999989900971e-06
1.5146061182022095,0.5498098731040955,1.0545235872268677,0.6935683488845825,3.999999989900971e-06
1.486912727355957,0.5468631386756897,1.038240671157837,0.6954236030578613,3.999999989900971e-06
1.5097606182098389,0.5473384261131287,1.0489109754562378,0.6910946369171143,3.999999989900971e-06
1.4855732917785645,0.553231954574585,1.0436644554138184,0.6975881457328796,3.999999989900971e-06
