loss,accuracy,val_loss,val_accuracy
5.348182678222656,0.00684410659596324,5.173615455627441,0.026592455804347992
5.139213562011719,0.01901140622794628,4.73770809173584,0.07111935317516327
4.787884712219238,0.03859315440058708,4.199691295623779,0.095238097012043
4.456191062927246,0.06463878601789474,3.7981159687042236,0.14935064315795898
4.240835666656494,0.0811787098646164,3.538135528564453,0.17068645358085632
4.032605171203613,0.096577949821949,3.345839023590088,0.18923933804035187
3.827850580215454,0.12718631327152252,3.142127275466919,0.2312925159931183
3.679612398147583,0.13935361802577972,2.9828221797943115,0.2578849792480469
3.5246477127075195,0.16321292519569397,2.888972520828247,0.28633272647857666
3.45168399810791,0.18450570106506348,2.8580434322357178,0.29839208722114563
3.4295854568481445,0.18555133044719696,2.8515372276306152,0.30612245202064514
3.4239654541015625,0.18726235628128052,2.833043098449707,0.3039579391479492
3.428541660308838,0.17946767807006836,2.7814383506774902,0.31199753284454346
3.4160714149475098,0.18479087948799133,2.7462759017944336,0.29931971430778503
3.415067672729492,0.18678706884384155,2.692260265350342,0.3017934560775757
3.3598592281341553,0.19372624158859253,2.5835654735565186,0.332405686378479
3.2887182235717773,0.20589353144168854,2.5488712787628174,0.3379715383052826
3.19075083732605,0.2240494340658188,2.4782631397247314,0.36518242955207825
3.070845603942871,0.2423003762960434,2.447394609451294,0.3630179464817047
3.022993326187134,0.25494295358657837,2.4169507026672363,0.3763141632080078
2.984638214111328,0.25798478722572327,2.412184000015259,0.37847867608070374
3.0009925365448,0.2589353621006012,2.4088199138641357,0.3750773072242737
3.0333149433135986,0.25209125876426697,2.410714626312256,0.37662336230278015
3.073082447052002,0.246768057346344,2.4265518188476562,0.35868892073631287
3.1022796630859375,0.24020913243293762,2.3680317401885986,0.38342610001564026
3.076856851577759,0.23992395401000977,2.3295023441314697,0.39115646481513977
3.027121067047119,0.25152090191841125,2.2903902530670166,0.40630796551704407
2.9251630306243896,0.2684410512447357,2.266094446182251,0.4094001352787018
2.8339507579803467,0.2932509481906891,2.2284188270568848,0.4131107032299042
2.772282600402832,0.3029467761516571,2.2043871879577637,0.4226963520050049
2.7559938430786133,0.30304181575775146,2.202378273010254,0.4199134111404419
2.791860580444336,0.2982889711856842,2.223449468612671,0.41774892807006836
2.8422136306762695,0.2879277467727661,2.218663454055786,0.4180581271648407
2.853303909301758,0.2804182469844818,2.2480456829071045,0.4078540503978729
2.875532627105713,0.2775665521621704,2.246648073196411,0.39301174879074097
2.879011631011963,0.28136882185935974,2.1745731830596924,0.4230055510997772
2.812424898147583,0.2918250858783722,2.158440113067627,0.4294990599155426
2.7490451335906982,0.3056083619594574,2.1172585487365723,0.43382808566093445
2.6669857501983643,0.32480987906455994,2.0747759342193604,0.45083487033843994
2.5861027240753174,0.33631178736686707,2.0600101947784424,0.44619667530059814
2.6028454303741455,0.3331749141216278,2.077341079711914,0.4437229335308075
2.636671304702759,0.32623574137687683,2.079606294631958,0.44341373443603516
2.6750025749206543,0.3199619650840759,2.0800442695617676,0.4458874464035034
2.706611156463623,0.31283271312713623,2.0945653915405273,0.4350649416446686
2.744659185409546,0.3019962012767792,2.110516309738159,0.4285714328289032
2.731841564178467,0.30465778708457947,2.088212490081787,0.43970316648483276
2.697422981262207,0.3171102702617645,2.0507657527923584,0.44310450553894043
2.603266716003418,0.3365969657897949,2.011697292327881,0.45578232407569885
2.5639145374298096,0.34382128715515137,1.9970046281814575,0.46320345997810364
2.507789134979248,0.3499999940395355,1.989283800125122,0.4619666039943695
2.4857137203216553,0.36150190234184265,1.9955273866653442,0.46351268887519836
2.497560739517212,0.3514258563518524,2.0070908069610596,0.4554730951786041
2.5354695320129395,0.35019010305404663,2.0109283924102783,0.4675324559211731
