loss,accuracy,val_loss,val_accuracy,epoch_num,lr
5.348182678222656,0.0068441065959632,5.173615455627441,0.0265924558043479,1,0.0002417429641354
5.139213562011719,0.0190114062279462,4.73770809173584,0.0711193531751632,2,0.0004735668480861
4.787884712219238,0.038593154400587,4.199691295623779,0.095238097012043,3,0.000700814242009
4.456191062927246,0.0646387860178947,3.798115968704224,0.1493506431579589,4,0.0009235526667907
4.240835666656494,0.0811787098646164,3.538135528564453,0.1706864535808563,5,0.0011418487410992
4.032605171203613,0.096577949821949,3.345839023590088,0.1892393380403518,6,0.0009069857769645
3.827850580215454,0.1271863132715225,3.142127275466919,0.2312925159931183,7,0.0006752718472853
3.679612398147583,0.1393536180257797,2.9828221797943115,0.2578849792480469,8,0.0004480225907173
3.5246477127075195,0.1632129251956939,2.888972520828247,0.2863327264785766,9,0.000225172683713
3.45168399810791,0.1845057010650634,2.8580434322357178,0.2983920872211456,10,6.657636731688399e-06
3.4295854568481445,0.1855513304471969,2.8515372276306152,0.3061224520206451,11,0.0002195862180087
3.4239654541015625,0.1872623562812805,2.833043098449707,0.3039579391479492,12,0.0004296217230148
3.428541660308838,0.1794676780700683,2.7814383506774902,0.3119975328445434,13,0.0006355108343996
3.4160714149475098,0.1847908794879913,2.7462759017944336,0.299319714307785,14,0.0008373147575184
3.415067672729492,0.1867870688438415,2.692260265350342,0.3017934560775757,15,0.0010350939119234
3.3598592281341557,0.1937262415885925,2.5835654735565186,0.332405686378479,16,0.0008223049226216
3.2887182235717773,0.2058935314416885,2.5488712787628174,0.3379715383052826,17,0.0006123690400272
3.19075083732605,0.2240494340658188,2.4782631397247314,0.3651824295520782,18,0.0004064782697241
3.070845603942871,0.2423003762960434,2.447394609451294,0.3630179464817047,19,0.0002045733272098
3.022993326187134,0.2549429535865783,2.4169507026672363,0.3763141632080078,20,6.595827471755911e-06
2.984638214111328,0.2579847872257232,2.412184000015259,0.3784786760807037,21,0.0001995119237108
3.0009925365448,0.2589353621006012,2.408819913864136,0.3750773072242737,22,0.0003898068389389
3.033314943313598,0.2520912587642669,2.410714626312256,0.3766233623027801,23,0.0005763450753875
3.073082447052002,0.246768057346344,2.426551818847656,0.3586889207363128,24,0.0007591820904053
3.102279663085937,0.2402091324329376,2.368031740188598,0.3834261000156402,25,0.0009383725700899
3.076856851577759,0.2399239540100097,2.3295023441314697,0.3911564648151397,26,0.0007455829763785
3.027121067047119,0.2515209019184112,2.2903902530670166,0.406307965517044,27,0.0005553783266805
2.9251630306243896,0.2684410512447357,2.266094446182251,0.4094001352787018,28,0.0003688385768327
2.8339507579803467,0.2932509481906891,2.2284188270568848,0.4131107032299042,29,0.00018591004482
2.772282600402832,0.3029467761516571,2.204387187957764,0.4226963520050049,30,6.539827609230997e-06
2.7559938430786133,0.3030418157577514,2.202378273010254,0.4199134111404419,31,0.0001813243434298
2.791860580444336,0.2982889711856842,2.223449468612671,0.4177489280700683,32,0.0003537340380717
2.842213630676269,0.2879277467727661,2.218663454055786,0.4180581271648407,33,0.0005227401270531
2.853303909301758,0.2804182469844818,2.2480456829071045,0.4078540503978729,34,0.0006883928435854
2.875532627105713,0.2775665521621704,2.246648073196411,0.3930117487907409,35,0.0008507418096996
2.879011631011963,0.2813688218593597,2.1745731830596924,0.4230055510997772,36,0.0006760719115845
2.812424898147583,0.2918250858783722,2.158440113067627,0.4294990599155426,37,0.0005037439987063
2.7490451335906982,0.3056083619594574,2.1172585487365723,0.4338280856609344,38,0.000334736512741
2.6669857501983643,0.3248098790645599,2.0747759342193604,0.4508348703384399,39,0.0001690008648438
2.5861027240753174,0.336311787366867,2.0600101947784424,0.4461966753005981,40,6.4890905377978925e-06
2.602845430374145,0.3331749141216278,2.077341079711914,0.4437229335308075,41,0.0001648461620789
2.636671304702759,0.3262357413768768,2.079606294631958,0.4434137344360351,42,0.000321051600622
2.6750025749206543,0.3199619650840759,2.080044269561768,0.4458874464035034,43,0.000474173342809
2.706611156463623,0.3128327131271362,2.094565391540528,0.4350649416446686,44,0.0006242569070309
2.744659185409546,0.3019962012767792,2.110516309738159,0.4285714328289032,45,0.0007713471422903
2.731841564178467,0.3046577870845794,2.088212490081787,0.4397031664848327,46,0.0006130939582362
2.697422981262207,0.3171102702617645,2.0507657527923584,0.4431045055389404,47,0.0004569625889416
2.603266716003418,0.3365969657897949,2.011697292327881,0.4557823240756988,48,0.0003038395952899
2.5639145374298096,0.3438212871551513,1.9970046281814573,0.4632034599781036,49,0.0001536809286335
2.507789134979248,0.3499999940395355,1.989283800125122,0.4619666039943695,50,6.443122401833534e-06
2.4857137203216557,0.3615019023418426,1.995527386665344,0.4635126888751983,51,0.0001499166974099
2.497560739517212,0.3514258563518524,2.00709080696106,0.4554730951786041,52,0.000291440897854
2.5354695320129395,0.3501901030540466,2.0109283924102783,0.4675324559211731,53,0.0004301712033338
2.587207317352295,0.3371672928333282,2.022332191467285,0.4526901543140411,54,0.0005661488394252
2.6301257610321045,0.3218631148338318,2.04585075378418,0.4387755095958709,55,0.0006994145805947
2.6269328594207764,0.3288022875785827,2.041359663009644,0.4480519592761993,56,0.0005560350837185
2.5791144371032715,0.337927758693695,1.987441182136536,0.4644403159618377,57,0.0004145780112594
2.5063371658325195,0.3496197760105133,1.967939376831055,0.4650587439537048,58,0.0002758465707302
2.470083236694336,0.36758553981781,1.932231903076172,0.469696968793869,59,0.0001398008607793
2.4083423614501958,0.3690114021301269,1.919294357299805,0.4814471304416656,60,6.401474820449948e-06
2.417865037918091,0.3764258623123169,1.9258313179016116,0.4814471304416656,61,0.0001363904302706
2.4264962673187256,0.3662547469139099,1.952206015586853,0.4727891087532043,62,0.0002646131906658
2.4898149967193604,0.3515209257602691,1.9660764932632449,0.4662955999374389,63,0.0003903046599589
2.504896640777588,0.3520912528038025,1.9531389474868772,0.4662955999374389,64,0.0005135022220201
2.5108790397644043,0.3483840227127075,1.9819929599761963,0.4613481760025024,65,0.0006342427222989
2.536139965057373,0.343726247549057,1.941891312599182,0.4700061976909637,66,0.0005043389974161
2.4884285926818848,0.3466730117797851,1.912848711013794,0.4749536216259002,67,0.0003761770494747
2.436398506164551,0.3644486665725708,1.885043263435364,0.4833024144172668,68,0.0002504845324438
2.368428468704224,0.3824144601821899,1.891813039779663,0.4789734184741974,69,0.0001272253284696
2.3299245834350586,0.3936311900615692,1.8742471933364868,0.4925788640975952,70,6.363741704262793e-06
2.307469129562378,0.3945817351341247,1.87992262840271,0.487940639257431,71,0.0001241354329977
2.3663127422332764,0.381463885307312,1.8848482370376587,0.4802102744579315,72,0.0002403069520369
2.409146785736084,0.3702471554279327,1.8968346118927,0.484539270401001,73,0.0003541850892361
2.4344868659973145,0.36692014336586,1.8887618780136108,0.482374757528305,74,0.0004658036923501
2.45217227935791,0.3590304255485534,1.8977681398391724,0.4842300415039062,75,0.0005751961725763
2.440483331680298,0.3614068329334259,1.8790497779846191,0.4854669272899627,76,0.0004575016791932
2.404719114303589,0.3716730177402496,1.838409662246704,0.5003092288970947,77,0.0003413852828089
2.374833345413208,0.3788022696971893,1.8563621044158936,0.4935064911842346,78,0.0002275062142871
2.3227410316467285,0.3864068388938904,1.837393403053284,0.4990723431110382,79,0.0001158317463705
2.266537666320801,0.3980038166046142,1.8320611715316768,0.502782940864563,80,6.3295547079178505e-06
2.276241540908813,0.4061787128448486,1.8376964330673216,0.5012368559837341,81,0.0001130322561948
2.2907867431640625,0.3948669135570526,1.8437178134918213,0.4913419783115387,82,0.0002182851749239
2.3380794525146484,0.386311799287796,1.8481961488723757,0.4882498383522033,83,0.0003214602475054
2.3360700607299805,0.3933460116386413,1.8541926145553589,0.4833024144172668,84,0.0004225881712045
2.37977933883667,0.3812737762928009,1.862039566040039,0.4904143512248993,85,0.0005216991994529
2.3615992069244385,0.3828897476196289,1.8553173542022705,0.4857761263847351,86,0.0004150664317421
2.371060609817505,0.3832699656486511,1.8364564180374143,0.4978354871273041,87,0.0003098634479101
2.333913564682007,0.3865019083023071,1.8234717845916748,0.4978354871273041,88,0.0002066875313175
2.268169641494751,0.3997148275375366,1.816273093223572,0.4984539151191711,89,0.0001055090033332
2.2206389904022217,0.4165399372577667,1.811906576156616,0.4990723431110382,90,6.298580956354272e-06
2.214643716812134,0.4117870628833771,1.8110498189926147,0.4962894320487976,91,0.0001029726263368
2.2466084957122803,0.4066540002822876,1.8192386627197263,0.4962894320487976,92,0.0001983331458177
2.254357099533081,0.4032319486141205,1.8153530359268188,0.4987631440162658,93,0.0002918111276812
2.2945752143859863,0.3972433507442474,1.8242056369781492,0.4975262880325317,94,0.0003834343515336
2.311816930770874,0.3964828848838806,1.8422913551330569,0.4928880631923675,95,0.0004732302331831
2.310497760772705,0.3927756547927856,1.8191180229187007,0.4962894320487976,96,0.0003766195732168
2.2854344844818115,0.4039923846721649,1.8132249116897583,0.4993815720081329,97,0.0002813042956404
2.245914459228516,0.4115969538688659,1.7929856777191162,0.5009276270866394,98,0.0001878255425253
2.2137136459350586,0.4165399372577667,1.7805638313293457,0.5052566528320312,99,9.615646558813752e-05
2.182291984558105,0.4221482872962951,1.7698607444763184,0.5120593905448914,100,6.270518042583717e-06
2.1706690788269043,0.4179657697677612,1.782024383544922,0.5071119070053101,101,9.385847806697711e-05
2.2034752368927,0.4170151948928833,1.7871724367141724,0.5086579918861389,102,0.0001802563638193
2.2210075855255127,0.4097908735275268,1.7854926586151123,0.5024737119674683,103,0.0002649486414156
2.2448978424072266,0.4064638912677765,1.803467869758606,0.509894847869873,104,0.0003479604783933
2.275548458099365,0.4002851843833923,1.7865310907363892,0.5043290257453918,105,0.0004293167148716
2.2516086101531982,0.4015209078788757,1.7833476066589355,0.5120593905448914,106,0.0003417861880734
2.232923984527588,0.4038973450660705,1.7708133459091189,0.5120593905448914,107,0.0002554293023422
2.188649654388428,0.4221482872962951,1.7549132108688354,0.5225726366043091,108,0.0001707363262539
2.180225133895874,0.4191064536571502,1.7584898471832275,0.512677788734436,109,8.768293628236279e-05
2.1587154865264893,0.4321292638778686,1.7509135007858276,0.5176252126693726,110,6.245093118195655e-06
2.139467239379883,0.4300380349159241,1.752334713935852,0.5148422718048096,111,8.560093556297943e-05
2.1573891639709477,0.4252851605415344,1.7533903121948242,0.5200989246368408,112,0.0001638785470277
2.16028094291687,0.4273764193058014,1.7721595764160156,0.5108225345611572,113,0.0002406108687864
2.2115907669067383,0.4177756607532501,1.7796164751052856,0.5089672207832336,114,0.0003158206818625
2.2164785861968994,0.4134030342102051,1.7825382947921753,0.5145331025123596,115,0.0003895304980687
2.2230682373046875,0.4144486784934997,1.7780752182006836,0.5064935088157654,116,0.0003102266928181
2.187714099884033,0.421292781829834,1.763387680053711,0.5089672207832336,117,0.000231986210565
2.1509878635406494,0.4280418157577514,1.7570176124572754,0.5117501616477966,118,0.0001552532776258
2.1552112102508545,0.4299429655075073,1.7502168416976929,0.5179344415664673,119,8.000581146916375e-05
2.114346742630005,0.4322243332862854,1.7452197074890137,0.5191712975502014,120,6.22205743638915e-06
2.094223737716675,0.4427756667137146,1.746548414230347,0.5173160433769226,121,7.811949035385624e-05
2.1265251636505127,0.4349809885025024,1.751348614692688,0.5170068144798279,122,0.0001490400463808
2.1416211128234863,0.4296577870845794,1.7547653913497925,0.5166975855827332,123,0.0002185605262639
2.1641383171081543,0.420817494392395,1.7708115577697754,0.5139146447181702,124,0.0002867016009986
2.191333770751953,0.4232889711856842,1.7620179653167725,0.5092764496803284,125,0.0003534836869221
2.193813800811768,0.4165399372577667,1.751163363456726,0.509894847869873,126,0.0002816334017552
2.16524338722229,0.4209125339984894,1.740719199180603,0.5111317038536072,127,0.0002107464824803
2.1016764640808105,0.4371672868728637,1.732982873916626,0.5173160433769226,128,0.0001412254205206
2.097243547439575,0.4369771778583526,1.7273271083831787,0.5200989246368408,129,7.305024337256327e-05
2.061906337738037,0.448384016752243,1.725170612335205,0.5197897553443909,130,6.201186806720216e-06
2.072862148284912,0.4448669254779815,1.728060007095337,0.5176252126693726,131,7.134120824048296e-05
2.0938258171081543,0.4429657757282257,1.725563406944275,0.521335780620575,132,0.0001355961576336
2.087021827697754,0.4473384022712707,1.7312209606170654,0.5200989246368408,133,0.0001985826238524
2.1335220336914062,0.4307984709739685,1.7567176818847656,0.5142238736152649,134,0.0002603193570394
2.16695237159729,0.4201520979404449,1.7727105617523191,0.5095856785774231,135,0.0003208247653674
2.1418488025665283,0.4231939017772674,1.755010962486267,0.5105133056640625,136,0.0002557274710852
2.1225786209106445,0.4358364939689636,1.7278143167495728,0.5278292894363403,137,0.0001915030006784
2.116251945495605,0.429372638463974,1.724226474761963,0.523809552192688,138,0.0001285160105908
2.068711996078491,0.4551330804824829,1.72145414352417,0.5259740352630615,139,6.674839823972434e-05
2.085443019866944,0.4432509541511535,1.7176657915115356,0.5269016623497009,140,6.182277957123006e-06
2.043012380599976,0.4518060982227325,1.7154827117919922,0.5253555774688721,141,6.519998714793473e-05
2.056834936141968,0.4514258503913879,1.714773654937744,0.5287569761276245,142,0.0001234158116858
2.056117534637451,0.4465779364109039,1.7231296300888062,0.5200989246368408,143,0.0001804823841666
2.088744878768921,0.4460076093673706,1.7277065515518188,0.5204081535339355,144,0.0002364166575716
2.110469102859497,0.4349809885025024,1.7208592891693115,0.5235003232955933,145,0.0002912353957071
2.123718023300171,0.4375475347042084,1.7352110147476196,0.5204081535339355,146,0.0002322563668712
2.079338312149048,0.4382129311561584,1.733344793319702,0.5219542384147644,147,0.0001740681473165
2.051591157913208,0.4477186203002929,1.7140110731124878,0.5290661454200745,148,0.0001170011164504
2.005224227905273,0.4637832641601562,1.7050327062606812,0.5272108912467957,149,6.103884516051039e-05
2.0140395164489746,0.4531368911266327,1.6962443590164185,0.5358688831329346,150,6.16514626017306e-06
2.0101311206817627,0.459030419588089,1.704429030418396,0.5296846032142639,151,5.9635967772919685e-05
2.019695997238159,0.4528517127037048,1.7097572088241575,0.5299938321113586,152,0.0001123802721849
2.0555009841918945,0.4518060982227325,1.7153440713882446,0.5253555774688721,153,0.0001640833361307
2.065624475479126,0.4446768164634704,1.7186468839645386,0.5259740352630615,154,0.0002147605264326
2.073807954788208,0.4425855576992035,1.7258063554763794,0.5219542384147644,155,0.0002644270134624
2.0758719444274902,0.4462927877902984,1.7257121801376345,0.5244279503822327,156,0.0002109912311425
2.048647880554199,0.4510456323623657,1.7008568048477173,0.5306122303009033,157,0.0001582719560246
2.033376932144165,0.459030419588089,1.700899958610535,0.5306122303009033,158,0.0001065684700733
2.011426448822021,0.4655893445014953,1.6917542219161987,0.5333951711654663,159,5.5865915783215314e-05
2.003358840942383,0.463878333568573,1.6913336515426636,0.5343227982521057,160,6.149624823592603e-06
2.0170276165008545,0.460646390914917,1.6881390810012815,0.5330859422683716,161,5.459488966153003e-05
2.015999794006348,0.4544676840305328,1.6963820457458496,0.5321583151817322,162,0.0001023819204419
2.024242639541626,0.4538973271846771,1.6968026161193848,0.5259740352630615,163,0.0001492255832999
2.009312391281128,0.4620722532272339,1.7081011533737185,0.5244279503822327,164,0.0001951397716766
2.051759958267212,0.4414448738098144,1.7211858034133911,0.5200989246368408,165,0.0002401382516836
2.0739500522613525,0.4439163506031036,1.7252877950668335,0.5269016623497009,166,0.0001917247573146
2.041736125946045,0.4493345916271209,1.7077817916870115,0.5324675440788269,167,0.0001439603947801
2.042919635772705,0.4527566432952881,1.695569634437561,0.5340136289596558,168,9.711635357234628e-05
1.9973530769348145,0.459030419588089,1.69403338432312,0.5343227982521057,169,5.11791768076364e-05
1.9754624366760252,0.471482902765274,1.68687903881073,0.5383425951004028,170,6.135561761766439e-06
1.9639124870300293,0.4646387696266174,1.690468668937683,0.5371057391166687,171,5.0027610996039584e-05
2.0005483627319336,0.463878333568573,1.6939964294433594,0.5293753743171692,172,9.332328772870824e-05
2.014121532440185,0.4597908854484558,1.6930301189422607,0.5321583151817322,173,0.0001357642468065
2.014744520187378,0.4651140570640564,1.708651423454285,0.5306122303009033,174,0.0001773631229298
2.021479845046997,0.4578897356986999,1.705735206604004,0.5318490862846375,175,0.0002181323361583
2.0299551486968994,0.4543726146221161,1.6876485347747805,0.5349412560462952,176,0.0001742690656101
2.011934995651245,0.4586502015590668,1.6809507608413696,0.5386518239974976,177,0.0001309939252678
